13.142944,16.924058,31.953132,13.143042,13.143076,21.213804,19.943333,13.143060,16.928670,16.927982,16.926193,16.924835
15.206887,21.127116,40.552846,15.207000,15.206972,22.220000,21.113794,15.206999,21.111109,21.106492,21.116745,21.123470
18.756556,22.565088,55.436995,18.756556,18.756556,23.095000,22.589197,18.756556,22.582282,22.574364,22.569734,22.566701
23.110885,23.110885,52.599930,23.110885,23.110885,23.334615,23.110885,23.110885,23.110885,23.110885,23.110885,23.110885
22.940427,22.940648,49.437585,22.941085,22.941474,23.319231,22.928085,22.941928,22.927513,22.928767,22.937914,22.939793
22.967738,22.968387,55.801919,21.921458,21.921440,23.296154,22.959212,21.921422,22.958945,22.959879,22.965663,22.967674
22.846569,22.846799,47.839148,22.847058,22.847435,23.226923,22.836028,22.847791,22.835287,22.836159,22.844301,22.846016
22.592232,22.592475,47.583169,22.592249,22.592284,23.169231,22.608749,22.592369,22.598988,22.589587,22.591684,22.592313
22.575911,22.575870,41.188850,22.576543,22.576996,23.161539,22.587479,22.577331,22.576460,22.566757,22.573868,22.575161
22.294985,22.295117,33.530655,20.444581,20.444581,23.150000,22.312097,20.444581,22.303317,22.294551,22.294892,22.295113
19.202359,22.107485,40.779727,19.202358,19.202358,23.115385,22.104543,19.202358,22.101694,22.097136,22.102218,22.105705
17.079727,21.789536,35.919332,17.079728,17.079727,23.075000,21.776905,17.079728,21.774894,21.772116,21.780735,21.786442
17.178614,21.885937,35.856612,17.178614,17.178614,23.015000,21.889167,17.178614,21.887147,21.883419,21.884600,21.885454
18.136180,21.689920,38.332604,18.136180,18.136180,22.995000,21.682933,18.136179,21.682181,21.678514,21.684125,21.687876
17.874477,21.643976,56.585647,17.874478,17.874477,23.055000,21.637812,17.874477,21.637169,21.633740,21.638796,21.642153
16.190577,21.518865,39.692994,16.191806,16.191494,23.084999,21.518912,16.191637,21.516440,21.505779,21.511795,21.516271
15.543817,21.038266,34.852327,15.544350,15.544004,22.975000,21.033295,15.544646,21.027694,21.017213,21.027680,21.034554
15.015969,18.606693,31.395822,15.015594,15.015692,22.605000,20.506667,15.015596,18.611373,18.610923,18.608790,18.607416
13.798361,13.804543,24.320705,13.790924,13.792187,22.058589,20.240000,13.791179,13.823774,13.822945,13.816857,13.810716
10.995535,10.997126,29.860520,10.993614,10.993922,21.453988,20.023333,10.993547,11.002736,11.001858,11.000301,10.998719
9.531203,9.531476,24.047122,9.531447,9.531011,21.139264,19.926655,9.531208,9.534121,9.533342,9.532168,9.531801
7.827010,7.826560,11.805395,7.827483,7.827500,21.015031,19.863461,7.827769,7.827269,7.827316,7.827040,7.826535
7.191280,7.191558,8.391125,7.191022,7.191050,20.990180,19.866947,7.191160,7.189500,7.190218,7.191095,7.191511
7.839859,7.839508,25.669485,7.840202,7.840181,21.089571,19.906569,7.840310,7.840405,7.840301,7.839910,7.839477
10.643866,10.645462,22.120613,10.641939,10.642249,21.321472,20.016667,10.641871,10.651103,10.650238,10.648640,10.647057
14.026028,16.041621,35.252886,14.025477,14.025655,22.260000,20.276667,14.025525,16.047545,16.047050,16.044424,16.042621
16.267052,20.855718,46.398069,16.267051,16.267051,23.111538,20.891956,16.267052,20.885834,20.871929,20.863816,20.858563
17.315525,21.100833,46.153022,17.315525,17.315525,23.350000,21.134098,17.315525,21.127723,21.113916,21.107357,21.103124
16.098468,20.999683,43.915849,16.098465,16.098467,23.319231,21.038601,16.098464,21.032221,21.017790,21.008724,21.002857
15.980939,21.024551,46.062197,15.980953,15.980955,23.273077,21.054859,15.980950,21.049681,21.038049,21.031295,21.026921
16.032815,20.873528,35.960072,16.032805,16.032811,23.188462,20.908360,16.032803,20.903028,20.890555,20.882037,20.876517
15.828617,20.696327,45.528736,15.828331,15.828650,23.119231,20.680941,15.827933,20.675805,20.670576,20.683483,20.691828
15.729277,20.178788,34.516767,15.729170,15.729278,23.080000,20.436667,15.729014,20.182252,20.181937,20.180413,20.179369
15.511080,19.580438,19.579184,15.511009,15.511308,23.015000,20.433333,15.510523,19.578992,19.579182,19.579540,19.580103
15.308575,19.229310,34.760974,15.308690,15.308569,22.820000,20.413333,15.308853,19.226583,19.226971,19.228032,19.228841
15.224384,19.283789,34.648927,15.224699,15.224470,20.414877,20.414877,15.224704,19.280461,19.280925,19.282234,19.283221
15.334502,19.753314,34.586487,15.334592,15.334412,20.407746,20.407746,15.334802,19.746099,19.746565,19.749866,19.752093
15.607724,19.719051,34.558262,15.607630,15.607701,20.455282,20.455282,15.607473,19.712037,19.712480,19.715698,19.717865
15.670060,19.663753,46.394753,15.670001,15.670064,20.514701,20.514701,15.669857,19.655699,19.656114,19.659904,19.662403
15.526415,19.627656,34.481158,15.526042,15.526364,20.493310,20.493310,15.525682,19.619090,19.619458,19.623562,19.626228
15.211082,17.019149,33.283182,15.211201,15.210812,20.357835,20.357835,15.211183,17.021907,17.021501,17.020458,17.019633
14.713774,14.715390,20.317063,14.712111,14.712156,20.089261,20.089261,14.712113,14.721021,14.720249,14.718614,14.717008
13.064037,13.065843,13.077169,13.064755,13.062282,19.799296,19.799296,13.063216,13.076964,13.075974,13.069460,13.067653
10.691940,10.693547,12.852480,10.690579,10.689093,19.471506,19.471506,10.689893,10.693801,10.693385,10.692908,10.693809
9.555919,9.556532,9.559804,9.556171,9.555365,18.767877,18.767877,9.555810,9.559524,9.558432,9.557178,9.556970
8.783207,8.785335,8.781379,8.780774,8.781100,18.438402,18.438402,8.780608,8.781104,8.781229,8.782362,8.785016
9.384878,9.384240,9.386273,9.385514,9.385236,18.344269,18.344269,9.385634,9.386827,9.386486,9.385422,9.384355
10.315282,10.315421,20.402259,10.315402,10.315212,18.250134,18.250134,10.315319,10.317386,10.316672,10.315828,10.315607
10.842905,10.842778,10.848297,10.844452,10.843610,18.407026,18.407026,10.844387,10.847795,10.846397,10.844521,10.843336
13.085008,13.085557,13.089425,13.085811,13.084474,18.783567,18.783567,13.085252,13.089238,13.088359,13.086747,13.086137
14.471170,14.471835,25.986036,14.472502,14.470560,19.518243,19.518243,14.471578,14.476028,14.475194,14.473402,14.472590
15.905617,15.906684,22.842165,15.903534,15.901346,19.849208,19.849208,15.901073,15.926372,15.918410,15.908829,15.907755
15.874924,19.817911,23.369945,15.873475,15.874649,20.015582,20.015581,15.872946,19.814631,19.814948,19.816344,19.817344
15.842547,20.478684,32.642046,15.839592,15.842535,20.469081,20.468407,15.835527,20.466162,20.464052,20.471355,20.476121
15.832002,20.518230,25.328793,15.831702,15.832139,20.510419,20.509906,15.830956,20.508184,20.506496,20.512334,20.516162
15.678003,20.388558,33.550675,15.677872,15.677948,20.379455,20.379555,15.677746,20.379586,20.379757,20.384229,20.387053
15.397920,18.674828,18.674206,15.391875,15.394198,19.925259,19.925264,15.389819,18.673865,18.673362,18.674230,18.674649
15.445053,16.228015,16.226827,15.445385,15.446574,19.903873,19.903873,15.443237,16.226477,16.226423,16.227093,16.227698
15.449981,16.590611,24.466392,15.446819,15.448443,19.896744,19.896743,15.445186,16.585347,16.585990,16.588177,16.589743
15.455923,16.991645,32.151821,15.455822,15.456621,19.934771,19.934771,15.454634,16.995293,16.994822,16.993351,16.992261
15.781197,18.629880,34.064195,15.779420,15.780864,19.991813,19.991813,15.777731,18.627829,18.628151,18.628885,18.629508
17.372739,19.512689,33.916681,17.372745,17.372750,20.063114,20.063116,17.372761,19.519463,19.519015,19.515933,19.513838
19.959733,19.959200,35.750259,17.555686,17.555686,20.136793,20.136796,17.555686,19.967462,19.967139,19.961711,19.959877
20.245803,20.246264,33.161487,16.011624,16.011695,20.240095,20.240030,16.011589,20.239656,20.239457,20.244068,20.245658
18.835902,18.835675,20.366600,15.611123,15.613140,20.013203,20.013204,15.609144,18.839384,18.838778,18.836740,18.835985
15.414765,15.417231,26.915110,15.402724,15.404951,19.863468,19.863468,15.401010,15.439053,15.431729,15.422100,15.419682
14.199916,14.200627,21.893034,14.197862,14.197078,19.708979,19.708979,14.197246,14.209845,14.209044,14.202045,14.201338
12.480593,12.480666,12.486401,12.477182,12.480251,19.471506,19.471506,12.469867,12.486127,12.484341,12.480735,12.480718
11.988958,11.989224,11.994113,11.988156,11.987898,19.081661,19.081661,11.986846,11.993939,11.992257,11.989720,11.989479
11.357465,11.357777,11.359136,11.357205,11.356628,18.846323,18.846323,11.356967,11.359234,11.358644,11.357839,11.357896
11.321036,11.321297,11.324032,11.321247,11.319960,18.720810,18.720810,11.321253,11.323954,11.323065,11.321741,11.321536
12.111681,12.111908,12.115929,12.111776,12.110679,18.752188,18.752188,12.111694,12.115794,12.114231,12.112458,12.112168
11.882419,11.882730,11.888429,11.881715,11.881110,18.846323,18.846323,11.880873,11.888286,11.886648,11.883456,11.883076
13.178527,13.178758,13.182253,13.178624,13.177507,18.893391,18.893391,13.178178,13.182044,13.181142,13.179323,13.179024
14.788918,14.789950,14.809249,14.787413,14.784788,19.316999,19.316999,14.786040,14.808962,14.800804,14.792029,14.790987
15.893230,15.895709,15.918450,15.881564,15.883339,19.723239,19.723239,15.880860,15.918154,15.910440,15.900644,15.898185
18.978731,18.978717,18.978809,15.843527,15.847666,19.891989,19.891989,15.837794,18.978863,18.978915,18.978784,18.978734
20.236690,20.237256,28.127366,15.920888,15.921069,20.233289,20.232701,15.920803,20.230745,20.228975,20.234569,20.236511
20.484659,20.485211,22.828425,16.177989,16.177989,20.478482,20.478311,16.177989,20.477622,20.477133,20.482590,20.484484
20.367234,20.367915,28.169843,16.124036,16.124050,20.356896,20.356984,16.124029,20.357359,20.358015,20.364702,20.367026
19.070860,19.071054,19.069647,16.918207,16.918198,19.911004,19.911004,16.918204,19.069041,19.068803,19.070148,19.070804
18.568764,18.568969,18.567428,16.198418,16.198413,19.906249,19.906250,16.198416,18.566822,18.566700,18.568002,18.568694
19.838645,19.838362,19.840484,16.089182,16.089294,19.946666,19.946653,16.089116,19.841188,19.841586,19.839695,19.838736
20.550154,20.550081,20.551326,15.853397,15.855385,20.554682,20.554064,15.852208,20.551943,20.550173,20.550450,20.550197
21.367475,29.600000,21.367881,15.886315,15.889242,21.365877,21.367424,15.884685,21.368669,21.364588,21.366953,21.367348
21.796661,38.071336,21.796681,17.244407,17.244407,21.796702,21.796695,17.244407,21.796681,21.796661,21.796661,21.796661
22.467315,30.280021,33.789795,17.960723,17.960723,22.456265,22.457136,17.960723,22.456263,22.456667,22.464510,22.466537
22.823616,29.000003,22.434871,16.891952,16.891952,22.434804,22.437524,16.891952,22.434522,22.432381,22.435142,22.436654
21.673403,21.674673,21.665915,15.813801,15.814777,21.659353,21.660138,15.812834,21.662226,21.660251,21.668954,21.673102
20.980023,20.980524,20.979726,15.639087,15.639632,20.986445,20.985308,15.638552,20.981163,20.971906,20.978166,20.979858
19.563616,19.564017,19.561150,15.260553,15.256722,19.910958,19.911006,15.264308,19.559998,19.559084,19.562130,19.563510
14.677012,14.677157,14.675902,13.482781,13.482720,19.704224,19.704225,13.482762,14.675492,14.675730,14.676459,14.676946
14.039967,14.040058,14.039976,13.303271,13.306454,19.018904,19.018904,13.301608,14.040332,14.040451,14.040000,14.040055
13.289809,13.290392,13.294726,13.286697,13.287493,18.877702,18.877702,13.287070,13.294500,13.293517,13.291455,13.290944
13.592465,13.592814,13.594800,13.591942,13.591497,19.018904,19.018904,13.591550,13.594758,13.594172,13.592920,13.592958
15.248525,15.248220,15.250490,13.901775,13.901766,19.364067,19.364067,13.901772,15.251541,15.251526,15.249642,15.248630
20.120942,20.121158,20.120724,14.395754,14.396418,20.127160,20.125816,14.396089,20.121296,20.117523,20.120122,20.120860
32.807000,41.206231,41.161492,14.896511,14.896512,21.940166,21.940168,14.896511,21.940176,21.940313,21.941148,21.941525
45.580000,23.074239,38.973565,16.725965,16.725965,23.089551,23.089522,16.725965,23.089553,23.088286,23.081387,23.076749
62.007292,24.076732,47.307522,16.935221,16.935221,24.079779,24.079733,16.935221,24.079730,24.079505,24.078125,24.077233
55.809698,24.101728,47.462163,16.055217,16.055217,24.101510,24.101517,16.055217,24.101518,24.101532,24.101634,24.101692
60.207424,28.820273,45.892627,15.974060,15.974060,24.273894,24.273889,15.974060,24.273886,24.273941,24.274205,24.274346
57.009677,30.360000,35.453413,16.036981,16.036981,23.911038,23.911038,16.036981,23.911038,23.911035,23.911019,23.911012
53.409817,40.566691,35.340106,15.966807,15.966807,23.799961,23.799926,15.966807,23.799914,23.799916,23.799925,23.799931
61.857424,47.250000,35.951439,16.130283,16.130283,23.681764,23.681743,16.130283,23.681735,23.681792,23.682033,23.682179
65.227273,47.250005,26.884042,16.029077,16.029078,23.503445,23.503432,16.029077,23.503389,23.504052,23.507564,23.509203
46.729412,48.500012,42.401139,15.889631,15.889637,23.404418,23.404291,15.889628,23.404393,23.403374,23.397876,23.395364
46.264706,48.916683,35.878919,15.802097,15.802422,23.032515,23.032506,15.801713,23.032502,23.030963,23.022700,23.018984
60.507232,64.590909,37.432567,15.741745,15.741786,22.999968,22.999961,15.741698,22.999964,23.000004,23.000288,23.000308
65.204545,96.268383,45.300444,15.918383,15.918383,22.932672,22.932750,15.918383,22.932677,22.930247,22.917301,22.911535
29.000000,91.887255,46.534060,18.974337,18.974337,23.079642,23.079587,18.974337,23.079625,23.078470,23.072141,23.069248
29.000000,86.297605,34.546074,17.311913,17.311913,23.114545,23.114351,17.311913,23.114518,23.113185,23.106108,23.103007
29.000000,80.593889,22.582030,15.834622,15.836182,22.599718,22.596202,15.832700,22.584672,22.576886,22.579649,22.579964
21.540757,66.733766,21.554554,15.628303,15.628877,21.561447,21.559171,15.627741,21.554306,21.541365,21.540931,21.540851
20.401285,52.666667,20.402384,15.150851,15.150788,20.958106,20.958106,15.150847,20.402484,20.402588,20.402303,20.403006
15.996425,42.156123,15.996455,13.370637,13.370636,20.640669,20.640669,13.370636,15.996488,15.996470,15.996437,15.996423
15.689012,23.606945,15.689023,13.148609,13.148607,20.483803,20.483803,13.148608,15.689027,15.689027,15.689018,15.689014
15.200850,15.203826,15.204662,13.149836,13.149785,20.405370,20.405370,13.149811,15.206401,15.206179,15.203407,15.203490
14.821871,14.822789,14.819882,13.645117,13.645090,20.405370,20.405370,13.645108,14.818700,14.819371,14.821013,14.822185
15.697257,19.346014,15.697253,13.560714,13.560714,20.467165,20.467165,13.560714,15.697251,15.697251,15.697255,15.697256
19.901519,30.680260,33.589875,14.185287,14.185499,20.619278,20.619278,14.185394,19.898333,19.898714,19.900721,19.901252
31.403000,53.900000,43.546660,14.651316,14.651333,21.918625,21.918679,14.651316,21.918789,21.919631,21.926060,21.928955
46.317647,23.133311,39.012994,16.541855,16.541852,23.108478,23.108766,16.541861,23.108439,23.110550,23.121745,23.129233
62.005045,23.795579,47.543893,16.936296,16.936296,23.793225,23.793177,16.936296,23.793150,23.793355,23.794401,23.795192
47.409917,26.120088,47.316749,16.082269,16.082269,23.776251,23.776251,16.082269,23.776252,23.776253,23.776264,23.776268
46.776471,30.560000,47.717283,15.972930,15.972932,23.799444,23.799339,15.972929,23.799363,23.798608,23.794469,23.792613
46.452941,38.901323,37.731070,16.065570,16.065570,23.790563,23.790559,16.065570,23.790559,23.790561,23.790565,23.790569
46.235294,45.666682,35.674680,16.003192,16.003193,23.638816,23.638718,16.003192,23.638729,23.637890,23.633398,23.631338
46.505882,49.666678,41.841450,16.178875,16.178875,23.486627,23.486464,16.178875,23.486594,23.485446,23.479302,23.476585
46.682353,49.333349,33.626582,16.076047,16.076048,23.344806,23.344595,16.076046,23.344787,23.343356,23.335813,23.332539
45.190000,50.583344,48.440000,15.939539,15.939542,23.226200,23.225890,15.939538,23.225917,23.224817,23.218458,23.215643
35.869031,51.166667,47.042553,15.827941,15.827941,22.938771,22.938771,15.827941,22.938771,22.938771,22.938771,22.938771
46.488235,54.433551,47.130987,15.770094,15.770256,22.927247,22.927260,15.769903,22.927243,22.928263,22.933996,22.936565
46.676471,52.800000,49.870183,15.998874,15.998874,22.890737,22.890763,15.998874,22.890734,22.891775,22.897664,22.900335
25.823529,44.843352,50.735177,19.242459,19.242459,23.056477,23.056421,19.242459,23.056468,23.055348,23.049234,23.046460
27.058823,29.880000,34.932293,17.491930,17.491930,23.106994,23.106805,17.491930,23.106968,23.105575,23.098118,23.094804
22.626799,83.097395,22.628355,15.841839,15.845835,22.627324,22.626656,15.836917,22.629435,22.627838,22.627169,22.626285
21.477275,67.480521,21.490614,15.658390,15.658826,21.497526,21.495240,15.657962,21.490380,21.478151,21.477507,21.477355
20.094779,53.166667,20.095331,15.206422,15.204229,20.997272,20.997270,15.206511,20.095423,20.095333,20.095120,20.095142
15.910564,43.581019,15.910583,13.456160,13.456161,20.678697,20.678697,13.456161,15.910561,15.910584,15.910587,15.910598
15.687631,23.787014,15.687619,13.222671,13.222671,20.524208,20.524208,13.222671,15.687610,15.687612,15.687625,15.687632
15.267029,15.267572,15.268342,13.280666,13.280665,20.448151,20.448151,13.280666,15.268837,15.268842,15.267865,15.267639
14.894913,14.894279,14.892629,13.752327,13.752342,20.445775,20.445775,13.752333,14.891383,14.892111,14.893683,14.894147
15.773331,15.773442,15.777979,13.671460,13.671473,20.509947,20.509947,13.671465,15.780927,15.780094,15.775885,15.774168
19.944601,29.240000,33.833615,14.245368,14.245820,20.659683,20.659683,14.245596,19.941529,19.941910,19.943827,19.944331
29.000000,52.000010,45.008276,14.736101,14.736104,22.166621,22.166595,14.736101,22.166626,22.164979,22.156223,22.152321
32.105000,54.467629,40.503741,16.613110,16.613110,23.669234,23.669190,16.613110,23.669179,23.669171,23.668988,23.668976
45.610000,75.190202,47.640773,17.100263,17.100263,23.990693,23.990664,17.100263,23.990682,23.990037,23.986622,23.985044
43.540000,57.916972,47.740126,16.155536,16.155536,23.803401,23.803401,16.155536,23.803401,23.803401,23.803400,23.803400
34.265592,66.181818,48.016398,16.046199,16.046200,23.938079,23.938121,16.046199,23.938132,23.938074,23.937949,23.937776
32.726000,76.591138,37.838696,16.150038,16.150038,23.798487,23.797516,16.150038,23.797210,23.796548,23.793065,23.791447
31.646000,76.391020,35.935292,16.091560,16.091560,23.639008,23.638987,16.091560,23.639022,23.638302,23.634450,23.632677
32.645000,96.807598,44.055147,16.599546,16.599546,23.441942,23.441798,16.599546,23.441914,23.440764,23.434547,23.431741
22.080070,65.012987,33.650308,16.180137,16.180137,22.092288,22.089877,16.180137,22.085430,22.080265,22.080162,22.080192
21.879122,66.311688,48.320000,16.042262,16.042300,21.902711,21.902655,16.042241,21.875615,21.874184,21.877897,21.878920
21.590380,65.564935,47.361702,15.841449,15.844756,21.824030,21.824030,15.836546,21.593768,21.590016,21.590221,21.590202
21.849307,67.545667,48.049980,15.823319,15.824899,21.844594,21.844127,15.821452,21.843312,21.842842,21.847705,21.849034
21.958593,65.467532,55.499855,16.133649,16.133651,21.947196,21.947206,16.133646,21.947278,21.948412,21.955947,21.957957
21.681227,63.681818,55.285356,19.689329,19.689329,21.891963,21.891944,19.689329,21.671992,21.664937,21.676976,21.680137
21.883165,53.966667,35.005985,17.776956,17.776956,21.967031,21.967014,17.776956,21.884403,21.881981,21.882901,21.883196
21.298039,51.750037,21.307432,15.849355,15.855887,21.870502,21.870502,15.841308,21.307167,21.296391,21.297675,21.298090
19.645183,41.997854,19.645183,15.702586,15.703569,21.412935,21.412935,15.701622,19.645171,19.645136,19.645171,19.645168
14.858464,14.870157,14.889468,14.845859,14.846846,21.064078,21.064078,14.845905,14.889165,14.881611,14.870087,14.870137
12.652206,12.647786,12.653378,12.639467,12.656505,20.750768,20.750768,12.612556,12.653085,12.651300,12.647711,12.647767
12.252949,12.254860,12.259028,12.253413,12.251290,20.595511,20.595511,12.253778,12.258820,12.257110,12.254569,12.254752
11.866082,11.865501,11.871973,11.866255,11.865173,20.519454,20.519454,11.865940,11.871612,11.869838,11.867012,11.866063
11.811900,11.817661,11.813906,11.810836,11.810283,20.519454,20.519454,11.809967,11.814136,11.813654,11.813296,11.816061
12.398416,12.400376,12.398779,12.398470,12.397873,20.581250,20.581250,12.398998,12.398974,12.398878,12.398918,12.399840
14.244985,14.886641,33.872348,14.243556,14.244733,20.730034,20.730034,14.244149,14.881467,14.882066,14.884342,14.885826
21.272975,21.276446,45.529676,14.853466,14.853474,21.291965,21.292294,14.853465,21.277181,21.265426,21.271630,21.274769
22.753794,29.280000,42.219881,16.713853,16.713854,22.763124,22.763093,16.713855,22.763117,22.762043,22.755882,22.754200
25.705882,52.416669,48.221758,17.464321,17.464321,23.171291,23.171145,17.464321,23.171275,23.170074,23.163613,23.160694
22.969393,53.600000,48.698009,16.642188,16.642188,22.977659,22.977643,16.642188,22.977649,22.976655,22.971204,22.969658
22.936198,64.655844,46.968223,16.154412,16.154409,22.945614,22.945582,16.154413,22.945606,22.944496,22.938254,22.936478
22.690599,66.733766,35.890585,16.642188,16.642188,22.699767,22.699755,16.642188,22.699760,22.698682,22.692636,22.690971
22.483515,66.474026,34.760367,16.293942,16.293942,22.490968,22.491165,16.293942,22.490968,22.489881,22.485078,22.483690
22.367526,67.545529,38.281111,17.050641,17.050642,22.378782,22.375609,17.050642,22.365532,22.357477,22.364882,22.366757
22.227578,65.175325,32.003212,16.609220,16.609220,22.243211,22.239291,16.609220,22.233435,22.227094,22.227534,22.227798
22.028277,66.538961,46.263034,16.161180,16.161182,22.040620,22.038607,16.161179,22.034461,22.029070,22.028408,22.028149
21.676070,65.727273,42.380529,15.855593,15.857910,21.938422,21.938422,15.854191,21.678051,21.676422,21.676096,21.675935
21.945702,67.577927,44.886343,15.839077,15.841699,21.954279,21.953110,15.835190,21.950658,21.947267,21.946045,21.945651
22.066870,65.727273,47.238649,16.414962,16.414962,22.068502,22.066276,16.414962,22.062038,22.058012,22.064525,22.066189
21.714018,64.071429,50.121804,20.115010,20.115010,22.009933,22.009908,20.115010,21.702112,21.701799,21.710822,21.713184
21.893602,54.267607,35.511025,18.062723,18.062723,22.084988,22.084985,18.062723,21.901388,21.898800,21.894829,21.893649
21.375336,51.916686,21.959020,15.915553,15.915906,21.984893,21.984893,15.915404,21.383397,21.373654,21.374949,21.375353
19.820213,42.471210,20.765806,15.740042,15.740949,21.530902,21.530902,15.739153,19.820992,19.820729,19.820404,19.820307
14.990695,15.002474,15.021839,14.978000,14.978994,21.140102,21.140102,14.978046,15.021535,15.013957,15.002401,15.002455
12.820608,12.823114,12.821360,12.820025,12.819698,20.826792,20.826792,12.819918,12.821535,12.821603,12.821281,12.822454
12.376450,12.376019,12.381598,12.376182,12.375858,20.676320,20.676320,12.375213,12.381315,12.379634,12.377117,12.376418
12.053755,12.053399,12.059695,12.053907,12.052802,20.597887,20.597887,12.053586,12.059350,12.057552,12.054732,12.053894
12.133796,12.139069,12.136597,12.132906,12.132160,20.595511,20.595511,12.132131,12.136770,12.136013,12.135250,12.137666
12.592012,12.594232,12.592313,12.590777,12.591340,20.659683,20.659683,12.588480,12.592536,12.592468,12.592305,12.593547
14.316396,14.880429,34.832607,14.315202,14.316269,20.808362,20.808362,14.315752,14.876236,14.876678,14.878542,14.879758
21.278431,21.268300,48.235504,14.942097,14.942143,21.304163,21.302812,14.942095,21.299615,21.288857,21.279183,21.272300
22.770647,29.760000,47.401996,16.784494,16.784494,22.779122,22.779156,16.784494,22.779114,22.778087,22.772540,22.771044
28.470588,53.033333,56.044825,17.867109,17.867109,23.220056,23.219913,17.867109,23.220036,23.218869,23.212577,23.209728
23.040446,54.066667,55.950654,17.162119,17.162119,23.046716,23.046617,17.162119,23.046683,23.045974,23.041801,23.040577
22.941138,65.077922,50.243529,16.799671,16.799671,22.949567,22.949600,16.799671,22.949557,22.948504,22.942950,22.941349
22.610261,67.090909,41.835201,17.181509,17.181509,22.626335,22.624908,17.181509,22.620408,22.615305,22.611506,22.610441
22.251428,66.798701,38.925881,16.731296,16.731296,22.265681,22.262075,16.731296,22.256678,22.250849,22.251358,22.251637
21.694043,67.741178,42.893451,17.239678,17.239678,21.881226,21.881226,17.239678,21.694389,21.693909,21.694017,21.694056
21.409735,65.337662,33.598649,16.375281,16.375281,21.834756,21.834754,16.375281,21.431784,21.416226,21.411380,21.410070
21.172006,66.506494,47.124371,16.020157,16.020324,21.673891,21.673891,16.020060,21.192654,21.178867,21.173725,21.172309
21.027474,65.792208,45.765957,15.826258,15.828867,21.502304,21.502304,15.823175,21.052228,21.037253,21.029881,21.027780
